año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;entrada_salida;cantidad_toneladas; declaración_estimación ;tratamiento_nivel_3;id_tratamiento_nivel_3;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;177,56;declaración;Disposición final;3;null;1;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5465242;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE PUCON;Pucón;9115;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;2,142;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;5470713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;2,2;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;null;RUBEN EDUARDO KRAUSE PEREZ;RUBEN EDUARDO KRAUSE PEREZ;Pucón;9115;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;2,8827;declaración;Pretratamiento de plásticos;45;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5470713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;54,501;declaración;Pretratamiento de Vidrio;37;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5485799;COMERCIAL MORCAS LIMITADA (CENTRO ACOPIO DE VIDRIO);COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;1,086;declaración;Pretratamiento (I.R.A.R.);35;null;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5470713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;1,395;declaración;Reciclaje de aceites y grasas comestibles;80;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5479555;BIOINNOVA;BIOINNOVA SPA;Temuco;9101;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;4,39;declaración;Reciclaje de Aparatos eléctricos y electrónicos;76;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;5478064;CONARE VALDIVIA;CONARE CHILE SPA;Valdivia;14101;Los Ríos;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;0,95;declaración;Reciclaje de Residuos voluminosos;22;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 07 | Residuos voluminosos (incluidos muebles);Lodos y otros residuos de perforaciones que contienen sales de bario distintos de los mencionados en los códigos 01 05 05 y 01 05 06;5478064;CONARE VALDIVIA;CONARE CHILE SPA;Valdivia;14101;Los Ríos;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;40,635;declaración;Recolección;5;null;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5485799;COMERCIAL MORCAS LIMITADA (CENTRO ACOPIO DE VIDRIO);COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;1,396;declaración;Recolección;5;null;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 34 | Baterías y acumuladores distintos de los especificados en el código 20 01 33;Baterías y acumuladores distintos de los especificados en el código 20 01 33;5478064;CONARE VALDIVIA;CONARE CHILE SPA;Valdivia;14101;Los Ríos;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;0,8958;declaración;Recolección;5;null;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5470713;COMERCIAL MORCAS LIMITADA;COMERCIAL MORCAS LIMITADA;Lautaro;9108;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;10,265;declaración;Recolección;5;null;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;null;RUBEN EDUARDO KRAUSE PEREZ;RUBEN EDUARDO KRAUSE PEREZ;Pucón;9115;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;2,5;declaración;Recolección;5;null;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría;Residuos no especificados en otra categoría;null;RUBEN EDUARDO KRAUSE PEREZ;RUBEN EDUARDO KRAUSE PEREZ;Pucón;9115;La Araucanía;
2022;Generador Municipal;4085538;ILUSTRE MUNICIPALIDAD DE CURARREHUE;ILUSTRE MUNICIPALIDAD DE CURARREHUE;69252400-4;Actividades de la administración pública en general;-39,35856871;-71,58663096;9104;Curarrehue;Curarrehue;La Araucanía;Otras actividades;2;916,89;declaración;Vertedero;12;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5465242;VERTEDERO MUNICIPAL;I MUNICIPALIDAD DE PUCON;Pucón;9115;La Araucanía;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;133,147;declaración;Co-procesamiento;23;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;918669;VERALLIA CHILE SA;VERALLIA CHILE S.A.;Rengo;6115;Libertador Gral. Bernardo O'Higgins;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;1,579;declaración;Reciclaje de aceites y grasas comestibles;80;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5469413;FAME LTDA;MORAGA ROJAS Y COMPANIA LIMITADA;Pudahuel;13124;Metropolitana de Santiago;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;287,531;declaración;Reciclaje de papel, cartón y productos de papel;16;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;Residuos de la extracción de minerales metálicos;5461860;SOREPA TALCA;SOC RECUPERADORA DE PAPEL SPA;Talca;7101;Maule;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;36,036;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5460788;ULTRAPAC SUDAMERICA SA;ULTRA PAC SUDAMERICA S A;Pudahuel;13124;Metropolitana de Santiago;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;47,632;declaración;Reciclaje de plásticos;18;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;Plásticos;5468895;RECIPET SA;RECIPET S A;Santiago;13101;Metropolitana de Santiago;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;1102,425;declaración;Reciclaje de vidrio;19;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;1967;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102;Metropolitana de Santiago;
2022;Generador Municipal;3022588;ILUSTRE MUNICIPALIDAD DE TALCA;I MUNICIPALIDAD DE TALCA;69110400-1;Actividades de la administración pública en general;-35,42591381;-71,66543284;7101;Talca;Talca;Maule;Otras actividades;2;115374,32;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;6054;RELLENO SANITARIO EL RETAMO;RELLENOS SANITARIOS DEL MAULE S A;Talca;7101;Maule;
2022;Generador Municipal;4055185;ILUSTRE MUNICIPALIDAD DE NAVIDAD;I MUNICIPALIDAD DE NAVIDAD;69073800-7;Actividades de la administración pública en general;-33,95362584;-71,83029632;6205;Navidad;Navidad;Libertador Gral. Bernardo O'Higgins;Otras actividades;2;101,93;declaración;Reciclaje de vidrio;19;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;13604;Metropolitana de Santiago;
2022;Generador Municipal;4055185;ILUSTRE MUNICIPALIDAD DE NAVIDAD;I MUNICIPALIDAD DE NAVIDAD;69073800-7;Actividades de la administración pública en general;-33,95362584;-71,83029632;6205;Navidad;Navidad;Libertador Gral. Bernardo O'Higgins;Otras actividades;2;5041,45;declaración;Relleno sanitario;11;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5469309;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LTDA;INGENIERIA Y CONSTRUCCIONES CARDENAL CARO LIMITADA;Pichilemu;6201;Libertador Gral. Bernardo O'Higgins;
2022;Generador Municipal;881995;ILUSTRE MUNICIPALIDAD DE CABILDO;I MUNICIPALIDAD DE CABILDO;69050200-3;Actividades de la administración pública en general;-32,42572918;-71,06567357;5402;Cabildo;Cabildo;Valparaíso;Otras actividades;2;9,126;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;881995;ILUSTRE MUNICIPALIDAD DE CABILDO;I MUNICIPALIDAD DE CABILDO;69050200-3;Actividades de la administración pública en general;-32,42572918;-71,06567357;5402;Cabildo;Cabildo;Valparaíso;Otras actividades;2;6153,01;declaración;Vertedero;12;null;3;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;03 | Otros residuos municipales;20 03 01 | Mezclas de residuos municipales;Residuos de la extracción de minerales metálicos;5483940;Vertedero Cabildo;MARINEE TORRES OLIVARES;Cabildo;5402;Valparaíso;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;12,516;declaración;Preparación para reutilización;7;null;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 01 | Envases de papel y cartón;Residuos de la extracción de minerales metálicos;5468895;RECIPET SA;RECIPET S A;Santiago;13101;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;13,45;declaración;Preparación para reutilización;7;null;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;Residuos de la extracción de minerales no metálicos;5468895;RECIPET SA;RECIPET S A;Santiago;13101;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;174,65;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 02 | Vidrio;Residuos de la extracción de minerales no metálicos;5453475;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;4,454;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5474106;LAMPA BIOILS;BIOILS SPA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;28,899;declaración;Preparación para reutilización;7;null;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;5442871;FUNDACIÓN CHILENTER;FUNDACION TODO CHILENTER;Quinta Normal;13126;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;171,663;declaración;Pretratamiento de aceites y grasas comestibles;40;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;0,37;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;5467277;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;13112;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;1,04;declaración;Pretratamiento de Metales;44;null;35;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;La Pintana;13112;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;40,77;declaración;Reciclaje de aceites y grasas comestibles;80;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 25 | Aceites y grasas comestibles;Residuos procedentes del almacenamiento y preparación de combustible de centrales termoeléctricas de carbón;5474106;LAMPA BIOILS;BIOILS SPA;Lampa;13302;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;0,86;declaración;Reciclaje de metales;20;null;8;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;Lodos y residuos de perforaciones que contienen agua dulce;4989;PLANTA COLINA;ACEROS AZA S.A.;Colina;13301;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;1,215;declaración;Reciclaje de metales;20;null;8;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;Lodos y residuos de perforaciones que contienen agua dulce;5476883;COMERCIAL HUAL LTDA;COMERCIAL HUAL LTDA;Maipú;13119;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;0,77;declaración;Reciclaje de metales;20;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;4989;PLANTA COLINA;ACEROS AZA S.A.;Colina;13301;Metropolitana de Santiago;
2022;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;-33,43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;2;1,1;declaración;Reciclaje de metales;20;null;8;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;Metales;5467545;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;La Pintana;13112;Metropolitana de Santiago;
