año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;cantidad_toneladas;tratamiento_nivel_3;tratamiento_nivel_1;tipo_declaracion;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2021;Generador Municipal;4055167;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;69060700-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.78554621;-71,52738199;5107;Quintero;Valparaíso;Valparaíso;Otras actividades;59,887;Compostaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;20 01 08;;DESTINATARIO FINAL;I MUNICIPALIDAD DE QUINTERO;Quintero;5107,0;Valparaíso
2021;Generador Municipal;4055166;ILUSTRE MUNICIPALIDAD DE NOGALES;I MUNICIPALIDAD DE NOGALES;69060600-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.73449342;-71,20139386;5506;Nogales;Quillota;Valparaíso;Otras actividades;59,75;Pretratamiento de Vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;5453475,0;BODEGA DE ENVASES DE VIDRIO Y PLANTA DE RECICLADO DE VIDRIO;CRISTALERIAS TORO SPA;Maipú;13119,0;Metropolitana de Santiago
2021;Generador Municipal;5463019;MUNICIPALIDAD DE PUENTE ALTO;I MUNICIPALIDAD DE PUENTE ALTO;69072100-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.59291851;-70,57950252;13201;Puente Alto;Cordillera;Metropolitana de Santiago;Otras actividades;59,111;Pretratamiento de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5467277,0;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;879933;ILUSTRE MUNICIPALIDAD DE LA SERENA;ILUSTRE MUNICIPALIDAD DE LA SERENA;69040100-2;Actividades de la administración pública en general;Actividades de la administración pública en general;-29.90211211;-71,25059803;4101;La Serena;Elqui;Coquimbo;Otras actividades;58,596;Pretratamiento de aceites y grasas comestibles;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Aceites y grasas comestibles;20 01 25;5466728,0;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;13302,0;Metropolitana de Santiago
2021;Generador Municipal;5441725;ILUSTRE MUNICIPALIDAD DE HUECHURABA;I MUNICIPALIDAD DE HUECHURABA;69255400-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.37494847;-70,63499135;13107;Huechuraba;Santiago;Metropolitana de Santiago;Otras actividades;58,186;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;3921963,0;ESTACIÓN DE TRANSFERENCIA QUILICURA;K D M  S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;879726;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;69040700-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-30.60430669;-71,19698936;4301;Ovalle;Limarí;Coquimbo;Otras actividades;56,9612;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;;;;;;
2021;Generador Municipal;325222;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;69071500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.20507242;-70,68396301;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;56,286;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5461524,0;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;Huechuraba;13107,0;Metropolitana de Santiago
2021;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.95455405;-73,01328671;8103;Chiguayante;Concepción;Biobío;Otras actividades;56,095;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE;SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE;Chiguayante;8103,0;Biobío
2021;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;69071800-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.66519444;-70,9274262;13601;Talagante;Talagante;Metropolitana de Santiago;Otras actividades;55,427;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;4054479;ILUSTRE MUNICIPALIDAD DE MACHALÍ;ILUSTRE MUNICIPALIDAD DE MACHALI;69080200-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.17945624;-70,65651461;6108;Machalí;Cachapoal;Libertador Gral. Bernardo O'Higgins;Otras actividades;54,8;Reciclaje de vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;2372,0;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;13604,0;Metropolitana de Santiago
2021;Generador Municipal;325222;ILUSTRE MUNICIPALIDAD DE COLINA;ILUSTRE MUNICIPALIDAD DE COLINA;69071500-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.20507242;-70,68396301;13301;Colina;Chacabuco;Metropolitana de Santiago;Otras actividades;53,8348;Pretratamiento de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5471252,0;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4055167;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;69060700-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.78554621;-71,52738199;5107;Quintero;Valparaíso;Valparaíso;Otras actividades;52,103;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;;;;;
2021;Generador Municipal;1986455;ILUSTRE MUNICIPALIDAD DE VILLARRICA;I MUNICIPALIDAD DE VILLARRICA;69191500-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-39.28328341;-72,2273039;9120;Villarrica;Cautín;Araucanía;Otras actividades;52,0;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;1986194;ILUSTRE MUNICIPALIDAD DE LANCO;I MUNICIPALIDAD DE LANCO;69200300-4;Actividades de la administración pública en general;Actividades de la administración pública en general;-39.45102362;-72,77961193;14103;Lanco;Valdivia;Los Ríos;Otras actividades;49,9;Reciclaje de vidrio;;Declaración;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";Envases (incluidos los residuos de envases de la recogida selectiva municipal);Envases de vidrio;15 01 07;1967,0;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;4585273;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;69070300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43201876;-70,60931115;13123;Providencia;Santiago;Metropolitana de Santiago;Otras actividades;49,659;Reciclaje de metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;5441724;ILUSTRE MUNICIPALIDAD DE SANTIAGO;I MUNICIPALIDAD DE SANTIAGO;69070100-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43782696;-70,65044388;13101;Santiago;Santiago;Metropolitana de Santiago;Otras actividades;48,742;Valorización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;;;;;
2021;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;69072700-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.59526844;-70,70150871;13401;San Bernardo;Maipo;Metropolitana de Santiago;Otras actividades;47,95;Reciclaje de vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;20 03 99;1967,0;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;69210100-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-40.57450709;-73,13581543;10301;Osorno;Osorno;Los Lagos;Otras actividades;45,936;Pretratamiento de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5473607,0;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;10301,0;Los Lagos
2021;Generador Municipal;4585273;MUNICIPALIDAD DE PROVIDENCIA;I MUNICIPALIDAD DE PROVIDENCIA;69070300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.43201876;-70,60931115;13123;Providencia;Santiago;Metropolitana de Santiago;Otras actividades;45,647;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;20 01 99;7803,0;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Tiltil;13303,0;Metropolitana de Santiago
2021;Generador Municipal;4085310;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;ILUSTRE MUNICIPALIDAD DE CABO DE HORNOS;69254400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-54.9361275;-67,61397241;12201;Cabo de Hornos (Ex-Navarino);Antártica Chilena;Magallanes y de la Antártica Chilena;Otras actividades;45,5;Disposición final;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;;DESTINATARIO FINAL;EXPORTADORA LOS FIORDOS LIMITADA;Rancagua;6101,0;Libertador Gral. Bernardo O'Higgins
2021;Generador Municipal;911608;ILUSTRE MUNICIPALIDAD DE LAGO RANCO;I MUNICIPALIDAD DE LAGO RANCO;69201100-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-40.32115765;-72,4822087;14203;Lago Ranco;Ranco;Los Ríos;Otras actividades;45,15;Pretratamiento de Vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;5473607,0;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;10301,0;Los Lagos
2021;Generador Municipal;881992;ILUSTRE MUNICIPALIDAD DE CALAMA;I MUNICIPALIDAD DE CALAMA;69020200-K;Actividades de la administración pública en general;Actividades de la administración pública en general;-22.46331699;-68,92575004;2201;Calama;El Loa;Antofagasta;Otras actividades;44,20211;Relleno sanitario;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;20 03 01;5486096,0;RELLENO SANITARIO CERRO COLORADO;I MUNICIPALIDAD DE CALAMA;Calama;2201,0;Antofagasta
2021;Generador Municipal;5441689;ILUSTRE MUNICIPALIDAD DE CALERA DE TANGO;I MUNICIPALIDAD DE CALERA DE TANGO;69072800-1;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.63017524;-70,7615076;13403;Calera de Tango;Maipo;Metropolitana de Santiago;Otras actividades;43,848;Reciclaje de vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;2372,0;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;13604,0;Metropolitana de Santiago
2021;Generador Municipal;253466;ILUSTRE MUNICIPALIDAD DE EL MONTE;I MUNICIPALIDAD DE EL MONTE;69073000-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.677816;-70,9772463;13602;El Monte;Talagante;Metropolitana de Santiago;Otras actividades;43,54;Pretratamiento de Metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5468071,0;DIFEZA | MELIPILLA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;Melipilla;13501,0;Metropolitana de Santiago
2021;Generador Municipal;4054479;ILUSTRE MUNICIPALIDAD DE MACHALÍ;ILUSTRE MUNICIPALIDAD DE MACHALI;69080200-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.17945624;-70,65651461;6108;Machalí;Cachapoal;Libertador Gral. Bernardo O'Higgins;Otras actividades;43,53;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;5468895,0;RECIPET SA;RECIPET S A;Santiago;13101,0;Metropolitana de Santiago
2021;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.95455405;-73,01328671;8103;Chiguayante;Concepción;Biobío;Otras actividades;42,8;Pretratamiento de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;;;;;;
2021;Generador Municipal;4053451;ILUSTRE MUNICIPALIDAD DE TALAGANTE;ILUSTRE MUNICIPALIDAD DE TALAGANTE;69071800-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.66519444;-70,9274262;13601;Talagante;Talagante;Metropolitana de Santiago;Otras actividades;42,447;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;2372,0;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;13604,0;Metropolitana de Santiago
2021;Generador Municipal;1965236;ILUSTRE MUNICIPALIDAD DE VILCÚN;I MUNICIPALIDAD DE VILCUN;69190800-3;Actividades de la administración pública en general;Actividades de la administración pública en general;-38.67055693;-72,22486572;9119;Vilcún;Cautín;Araucanía;Otras actividades;42,0;Reciclaje de vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;1967,0;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;4085309;ILUSTRE MUNICIPALIDAD DE ESTACIÓN CENTRAL;I MUNICIPALIDAD ESTACION CENTRAL;69254300-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45415464;-70,68959133;13106;Estación Central;Santiago;Metropolitana de Santiago;Otras actividades;40,2639;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5471252,0;CENTRO DE ACOPIO Y VALORIZACION;REMBRE SPA.;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;4053497;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;69070400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.41616322;-70,59474808;13114;Las Condes;Santiago;Metropolitana de Santiago;Otras actividades;39,959;Reciclaje de metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5467254,0;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;13128,0;Metropolitana de Santiago
2021;Generador Municipal;1866116;ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE;I MUNICIPALIDAD DE CHIGUAYANTE;69264700-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.95455405;-73,01328671;8103;Chiguayante;Concepción;Biobío;Otras actividades;39,176;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;;SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE;SINDICATO DE RECICLADORES INDEPENDIENTES EL ESFUERZO CHIGUAYANTE;Chiguayante;8103,0;Biobío
2021;Generador Municipal;4053497;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;69070400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.41616322;-70,59474808;13114;Las Condes;Santiago;Metropolitana de Santiago;Otras actividades;38,3;Preparación para reutilización;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Ropa;20 01 10;;CENTROS DE REHABILITACION JORGE ANDRES ESPINOZA GONZALEZ E.I.R.L.;CENTROS DE REHABILITACION JORGE ANDRES ESPINOZA GONZALEZ E.I.R.L.;Paine;13404,0;Metropolitana de Santiago
2021;Generador Municipal;4055178;ILUSTRE MUNICIPALIDAD DE MELIPILLA;I MUNICIPALIDAD DE MELIPILLA;69072900-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.6858259;-71,21663668;13501;Melipilla;Melipilla;Metropolitana de Santiago;Otras actividades;38,143;Pretratamiento de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5485455,0;REMBRE MAGALLANES SPA;REMBRE MAGALLANES SPA;Punta Arenas;12101,0;Magallanes y de la Antártica Chilena
2021;Generador Municipal;4085308;ILUSTRE MUNICIPALIDAD DE LO PRADO;I MUNICIPALIDAD DE LO PRADO;69254100-6;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.44365519;-70,71862552;13117;Lo Prado;Santiago;Metropolitana de Santiago;Otras actividades;37,537;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;;;;;;
2021;Generador Municipal;4085543;ILUSTRE MUNICIPALIDAD DE RÍO IBÁÑEZ;I MUNICIPALIDAD RIO IBANEZ;69253100-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-46.29075;-71,93678922;11402;Río Ibáñez;General Carrera;Aysén del Gral. Carlos Ibañez del Campo;Otras actividades;37,23;Pretratamiento de Vidrio;;Declaración;"Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";Envases (incluidos los residuos de envases de la recogida selectiva municipal);Envases de vidrio;15 01 07;5481136,0;ECOPUNTO FECUNDA PATAGONIA;FECUNDA PATAGONIA SPA;Coyhaique;11101,0;Aysén del Gral. Carlos Ibañez del Campo
2021;Generador Municipal;4053499;I. MUNICIPALIDAD DE LA REINA;I MUNICIPALIDAD DE LA REINA;69070600-8;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.45250246;-70,53001214;13113;La Reina;Santiago;Metropolitana de Santiago;Otras actividades;37,07;Reciclaje de papel, cartón y productos de papel;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;20 01 01;5467277,0;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;4055180;ILUSTRE MUNICIPALIDAD DE ALHUÉ;I MUNICIPALIDAD DE ALHUE;69073200-9;Actividades de la administración pública en general;Actividades de la administración pública en general;-34.03354579;-71,10080655;13502;Alhué;Melipilla;Metropolitana de Santiago;Otras actividades;36,61;Reciclaje;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;5467545,0;DIFEZA | LA PINTANA;COMERCIAL PRAXEDES DEL ROSARIO PIZARRO LANDERO SPA;La Pintana;13112,0;Metropolitana de Santiago
2021;Generador Municipal;323796;ILUSTRE MUNICIPALIDAD DE SAN BERNARDO;I MUNICIPALIDAD DE SAN BERNARDO;69072700-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.59526844;-70,70150871;13401;San Bernardo;Maipo;Metropolitana de Santiago;Otras actividades;36,5;Recolección;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;20 03 99;1967,0;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;4053497;ILUSTRE MUNICIPALIDAD DE LAS CONDES;I MUNICIPALIDAD DE LAS CONDES;69070400-5;Actividades de la administración pública en general;Actividades de la administración pública en general;-33.41616322;-70,59474808;13114;Las Condes;Santiago;Metropolitana de Santiago;Otras actividades;35,464;Reciclaje de plásticos;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;20 01 39;4586066,0;GARIBALDI S.A.;GARIBALDI S A;Quilicura;13125,0;Metropolitana de Santiago
2021;Generador Municipal;3023318;ILUSTRE MUNICIPALIDAD DE SAN NICOLÁS;I MUNICIPALIDAD DE SAN NICOLAS;69140800-0;Actividades de la administración pública en general;Actividades de la administración pública en general;-36.50317722;-72,21318243;16305;San Nicolás;Punilla;Ñuble;Otras actividades;34,5;Reciclaje de vidrio;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;20 01 02;1967,0;CRISTALERIAS TORO SPA;CRISTALERIAS TORO SPA;Cerrillos;13102,0;Metropolitana de Santiago
2021;Generador Municipal;881994;ILUSTRE MUNICIPALIDAD DE LA LIGUA;I MUNICIPALIDAD DE LA LIGUA;69050100-7;Actividades de la administración pública en general;Actividades de la administración pública en general;-32.44985267;-71,23165769;5401;La Ligua;Petorca;Valparaíso;Otras actividades;34,244;Reciclaje de metales;;Declaración;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;20 01 40;;DESTINATARIO FINAL;ENRIQUE FERNANDEZ PEREZ;La Ligua;5401,0;Valparaíso
